username,password,firstname,lastname,ou,email,streetaddress,city,zipcode,state,country,telephone,jobtitle,company,department,group
user1112,123##@dfeEfc1156,firstname1112,lastname1112,"CN=Users,DC=farmpreneurs,DC=in",firstname1112.lastname1112@gmail.com,streetaddress1112,city1112,201112,state1112,country1112,800001112,jobtitle1112,Seclogic,LOAN,LOAN
user1113,123##@dfeEfc1157,firstname1113,lastname1113,"CN=Users,DC=farmpreneurs,DC=in",firstname1113.lastname1113@gmail.com,streetaddress1113,city1113,201113,state1113,country1113,800001113,jobtitle1113,Seclogic,LOAN,LOAN
user1114,123##@dfeEfc1158,firstname1114,lastname1114,"CN=Users,DC=farmpreneurs,DC=in",firstname1114.lastname1114@gmail.com,streetaddress1114,city1114,201114,state1114,country1114,800001114,jobtitle1114,Seclogic,LOAN,LOAN
user1115,123##@dfeEfc1159,firstname1115,lastname1115,"CN=Users,DC=farmpreneurs,DC=in",firstname1115.lastname1115@gmail.com,streetaddress1115,city1115,201115,state1115,country1115,800001115,jobtitle1115,Seclogic,LOAN,LOAN
user1116,123##@dfeEfc1160,firstname1116,lastname1116,"CN=Users,DC=farmpreneurs,DC=in",firstname1116.lastname1116@gmail.com,streetaddress1116,city1116,201116,state1116,country1116,800001116,jobtitle1116,Seclogic,LOAN,LOAN
user1117,123##@dfeEfc1161,firstname1117,lastname1117,"CN=Users,DC=farmpreneurs,DC=in",firstname1117.lastname1117@gmail.com,streetaddress1117,city1117,201117,state1117,country1117,800001117,jobtitle1117,Seclogic,LOAN,LOAN
user1118,123##@dfeEfc1162,firstname1118,lastname1118,"CN=Users,DC=farmpreneurs,DC=in",firstname1118.lastname1118@gmail.com,streetaddress1118,city1118,201118,state1118,country1118,800001118,jobtitle1118,Seclogic,LOAN,LOAN
user1119,123##@dfeEfc1163,firstname1119,lastname1119,"CN=Users,DC=farmpreneurs,DC=in",firstname1119.lastname1119@gmail.com,streetaddress1119,city1119,201119,state1119,country1119,800001119,jobtitle1119,Seclogic,LOAN,LOAN
user1120,123##@dfeEfc1164,firstname1120,lastname1120,"CN=Users,DC=farmpreneurs,DC=in",firstname1120.lastname1120@gmail.com,streetaddress1120,city1120,201120,state1120,country1120,800001120,jobtitle1120,Seclogic,LOAN,LOAN
user1121,123##@dfeEfc1165,firstname1121,lastname1121,"CN=Users,DC=farmpreneurs,DC=in",firstname1121.lastname1121@gmail.com,streetaddress1121,city1121,201121,state1121,country1121,800001121,jobtitle1121,Seclogic,LOAN,LOAN
user1122,123##@dfeEfc1166,firstname1122,lastname1122,"CN=Users,DC=farmpreneurs,DC=in",firstname1122.lastname1122@gmail.com,streetaddress1122,city1122,201122,state1122,country1122,800001122,jobtitle1122,Seclogic,LOAN,LOAN
user1123,123##@dfeEfc1167,firstname1123,lastname1123,"CN=Users,DC=farmpreneurs,DC=in",firstname1123.lastname1123@gmail.com,streetaddress1123,city1123,201123,state1123,country1123,800001123,jobtitle1123,Seclogic,LOAN,LOAN
user1124,123##@dfeEfc1168,firstname1124,lastname1124,"CN=Users,DC=farmpreneurs,DC=in",firstname1124.lastname1124@gmail.com,streetaddress1124,city1124,201124,state1124,country1124,800001124,jobtitle1124,Seclogic,LOAN,LOAN
user1125,123##@dfeEfc1169,firstname1125,lastname1125,"CN=Users,DC=farmpreneurs,DC=in",firstname1125.lastname1125@gmail.com,streetaddress1125,city1125,201125,state1125,country1125,800001125,jobtitle1125,Seclogic,LOAN,LOAN
user1126,123##@dfeEfc1170,firstname1126,lastname1126,"CN=Users,DC=farmpreneurs,DC=in",firstname1126.lastname1126@gmail.com,streetaddress1126,city1126,201126,state1126,country1126,800001126,jobtitle1126,Seclogic,LOAN,LOAN
user1127,123##@dfeEfc1171,firstname1127,lastname1127,"CN=Users,DC=farmpreneurs,DC=in",firstname1127.lastname1127@gmail.com,streetaddress1127,city1127,201127,state1127,country1127,800001127,jobtitle1127,Seclogic,LOAN,LOAN
user1128,123##@dfeEfc1172,firstname1128,lastname1128,"CN=Users,DC=farmpreneurs,DC=in",firstname1128.lastname1128@gmail.com,streetaddress1128,city1128,201128,state1128,country1128,800001128,jobtitle1128,Seclogic,LOAN,LOAN
user1129,123##@dfeEfc1173,firstname1129,lastname1129,"CN=Users,DC=farmpreneurs,DC=in",firstname1129.lastname1129@gmail.com,streetaddress1129,city1129,201129,state1129,country1129,800001129,jobtitle1129,Seclogic,LOAN,LOAN
user1130,123##@dfeEfc1174,firstname1130,lastname1130,"CN=Users,DC=farmpreneurs,DC=in",firstname1130.lastname1130@gmail.com,streetaddress1130,city1130,201130,state1130,country1130,800001130,jobtitle1130,Seclogic,LOAN,LOAN
user1131,123##@dfeEfc1175,firstname1131,lastname1131,"CN=Users,DC=farmpreneurs,DC=in",firstname1131.lastname1131@gmail.com,streetaddress1131,city1131,201131,state1131,country1131,800001131,jobtitle1131,Seclogic,LOAN,LOAN
user1132,123##@dfeEfc1176,firstname1132,lastname1132,"CN=Users,DC=farmpreneurs,DC=in",firstname1132.lastname1132@gmail.com,streetaddress1132,city1132,201132,state1132,country1132,800001132,jobtitle1132,Seclogic,LOAN,LOAN
user1133,123##@dfeEfc1177,firstname1133,lastname1133,"CN=Users,DC=farmpreneurs,DC=in",firstname1133.lastname1133@gmail.com,streetaddress1133,city1133,201133,state1133,country1133,800001133,jobtitle1133,Seclogic,LOAN,LOAN
user1134,123##@dfeEfc1178,firstname1134,lastname1134,"CN=Users,DC=farmpreneurs,DC=in",firstname1134.lastname1134@gmail.com,streetaddress1134,city1134,201134,state1134,country1134,800001134,jobtitle1134,Seclogic,LOAN,LOAN
user1135,123##@dfeEfc1179,firstname1135,lastname1135,"CN=Users,DC=farmpreneurs,DC=in",firstname1135.lastname1135@gmail.com,streetaddress1135,city1135,201135,state1135,country1135,800001135,jobtitle1135,Seclogic,LOAN,LOAN
user1136,123##@dfeEfc1180,firstname1136,lastname1136,"CN=Users,DC=farmpreneurs,DC=in",firstname1136.lastname1136@gmail.com,streetaddress1136,city1136,201136,state1136,country1136,800001136,jobtitle1136,Seclogic,LOAN,LOAN
user1137,123##@dfeEfc1181,firstname1137,lastname1137,"CN=Users,DC=farmpreneurs,DC=in",firstname1137.lastname1137@gmail.com,streetaddress1137,city1137,201137,state1137,country1137,800001137,jobtitle1137,Seclogic,LOAN,LOAN
user1138,123##@dfeEfc1182,firstname1138,lastname1138,"CN=Users,DC=farmpreneurs,DC=in",firstname1138.lastname1138@gmail.com,streetaddress1138,city1138,201138,state1138,country1138,800001138,jobtitle1138,Seclogic,LOAN,LOAN
user1139,123##@dfeEfc1183,firstname1139,lastname1139,"CN=Users,DC=farmpreneurs,DC=in",firstname1139.lastname1139@gmail.com,streetaddress1139,city1139,201139,state1139,country1139,800001139,jobtitle1139,Seclogic,LOAN,LOAN
user1140,123##@dfeEfc1184,firstname1140,lastname1140,"CN=Users,DC=farmpreneurs,DC=in",firstname1140.lastname1140@gmail.com,streetaddress1140,city1140,201140,state1140,country1140,800001140,jobtitle1140,Seclogic,LOAN,LOAN
user1141,123##@dfeEfc1185,firstname1141,lastname1141,"CN=Users,DC=farmpreneurs,DC=in",firstname1141.lastname1141@gmail.com,streetaddress1141,city1141,201141,state1141,country1141,800001141,jobtitle1141,Seclogic,LOAN,LOAN
user1142,123##@dfeEfc1186,firstname1142,lastname1142,"CN=Users,DC=farmpreneurs,DC=in",firstname1142.lastname1142@gmail.com,streetaddress1142,city1142,201142,state1142,country1142,800001142,jobtitle1142,Seclogic,LOAN,LOAN
user1143,123##@dfeEfc1187,firstname1143,lastname1143,"CN=Users,DC=farmpreneurs,DC=in",firstname1143.lastname1143@gmail.com,streetaddress1143,city1143,201143,state1143,country1143,800001143,jobtitle1143,Seclogic,LOAN,LOAN
user1144,123##@dfeEfc1188,firstname1144,lastname1144,"CN=Users,DC=farmpreneurs,DC=in",firstname1144.lastname1144@gmail.com,streetaddress1144,city1144,201144,state1144,country1144,800001144,jobtitle1144,Seclogic,LOAN,LOAN
user1145,123##@dfeEfc1189,firstname1145,lastname1145,"CN=Users,DC=farmpreneurs,DC=in",firstname1145.lastname1145@gmail.com,streetaddress1145,city1145,201145,state1145,country1145,800001145,jobtitle1145,Seclogic,LOAN,LOAN
user1146,123##@dfeEfc1190,firstname1146,lastname1146,"CN=Users,DC=farmpreneurs,DC=in",firstname1146.lastname1146@gmail.com,streetaddress1146,city1146,201146,state1146,country1146,800001146,jobtitle1146,Seclogic,LOAN,LOAN
user1147,123##@dfeEfc1191,firstname1147,lastname1147,"CN=Users,DC=farmpreneurs,DC=in",firstname1147.lastname1147@gmail.com,streetaddress1147,city1147,201147,state1147,country1147,800001147,jobtitle1147,Seclogic,LOAN,LOAN
user1148,123##@dfeEfc1192,firstname1148,lastname1148,"CN=Users,DC=farmpreneurs,DC=in",firstname1148.lastname1148@gmail.com,streetaddress1148,city1148,201148,state1148,country1148,800001148,jobtitle1148,Seclogic,LOAN,LOAN
user1149,123##@dfeEfc1193,firstname1149,lastname1149,"CN=Users,DC=farmpreneurs,DC=in",firstname1149.lastname1149@gmail.com,streetaddress1149,city1149,201149,state1149,country1149,800001149,jobtitle1149,Seclogic,LOAN,LOAN
user1150,123##@dfeEfc1194,firstname1150,lastname1150,"CN=Users,DC=farmpreneurs,DC=in",firstname1150.lastname1150@gmail.com,streetaddress1150,city1150,201150,state1150,country1150,800001150,jobtitle1150,Seclogic,LOAN,LOAN
user1151,123##@dfeEfc1195,firstname1151,lastname1151,"CN=Users,DC=farmpreneurs,DC=in",firstname1151.lastname1151@gmail.com,streetaddress1151,city1151,201151,state1151,country1151,800001151,jobtitle1151,Seclogic,LOAN,LOAN
user1152,123##@dfeEfc1196,firstname1152,lastname1152,"CN=Users,DC=farmpreneurs,DC=in",firstname1152.lastname1152@gmail.com,streetaddress1152,city1152,201152,state1152,country1152,800001152,jobtitle1152,Seclogic,LOAN,LOAN
user1153,123##@dfeEfc1197,firstname1153,lastname1153,"CN=Users,DC=farmpreneurs,DC=in",firstname1153.lastname1153@gmail.com,streetaddress1153,city1153,201153,state1153,country1153,800001153,jobtitle1153,Seclogic,LOAN,LOAN
user1154,123##@dfeEfc1198,firstname1154,lastname1154,"CN=Users,DC=farmpreneurs,DC=in",firstname1154.lastname1154@gmail.com,streetaddress1154,city1154,201154,state1154,country1154,800001154,jobtitle1154,Seclogic,LOAN,LOAN
user1155,123##@dfeEfc1199,firstname1155,lastname1155,"CN=Users,DC=farmpreneurs,DC=in",firstname1155.lastname1155@gmail.com,streetaddress1155,city1155,201155,state1155,country1155,800001155,jobtitle1155,Seclogic,LOAN,LOAN
user1156,123##@dfeEfc1200,firstname1156,lastname1156,"CN=Users,DC=farmpreneurs,DC=in",firstname1156.lastname1156@gmail.com,streetaddress1156,city1156,201156,state1156,country1156,800001156,jobtitle1156,Seclogic,LOAN,LOAN
user1157,123##@dfeEfc1201,firstname1157,lastname1157,"CN=Users,DC=farmpreneurs,DC=in",firstname1157.lastname1157@gmail.com,streetaddress1157,city1157,201157,state1157,country1157,800001157,jobtitle1157,Seclogic,LOAN,LOAN
user1158,123##@dfeEfc1202,firstname1158,lastname1158,"CN=Users,DC=farmpreneurs,DC=in",firstname1158.lastname1158@gmail.com,streetaddress1158,city1158,201158,state1158,country1158,800001158,jobtitle1158,Seclogic,LOAN,LOAN
user1159,123##@dfeEfc1203,firstname1159,lastname1159,"CN=Users,DC=farmpreneurs,DC=in",firstname1159.lastname1159@gmail.com,streetaddress1159,city1159,201159,state1159,country1159,800001159,jobtitle1159,Seclogic,LOAN,LOAN
user1160,123##@dfeEfc1204,firstname1160,lastname1160,"CN=Users,DC=farmpreneurs,DC=in",firstname1160.lastname1160@gmail.com,streetaddress1160,city1160,201160,state1160,country1160,800001160,jobtitle1160,Seclogic,LOAN,LOAN
user1161,123##@dfeEfc1205,firstname1161,lastname1161,"CN=Users,DC=farmpreneurs,DC=in",firstname1161.lastname1161@gmail.com,streetaddress1161,city1161,201161,state1161,country1161,800001161,jobtitle1161,Seclogic,LOAN,LOAN
user1162,123##@dfeEfc1206,firstname1162,lastname1162,"CN=Users,DC=farmpreneurs,DC=in",firstname1162.lastname1162@gmail.com,streetaddress1162,city1162,201162,state1162,country1162,800001162,jobtitle1162,Seclogic,LOAN,LOAN
user1163,123##@dfeEfc1207,firstname1163,lastname1163,"CN=Users,DC=farmpreneurs,DC=in",firstname1163.lastname1163@gmail.com,streetaddress1163,city1163,201163,state1163,country1163,800001163,jobtitle1163,Seclogic,LOAN,LOAN
user1164,123##@dfeEfc1208,firstname1164,lastname1164,"CN=Users,DC=farmpreneurs,DC=in",firstname1164.lastname1164@gmail.com,streetaddress1164,city1164,201164,state1164,country1164,800001164,jobtitle1164,Seclogic,LOAN,LOAN
user1165,123##@dfeEfc1209,firstname1165,lastname1165,"CN=Users,DC=farmpreneurs,DC=in",firstname1165.lastname1165@gmail.com,streetaddress1165,city1165,201165,state1165,country1165,800001165,jobtitle1165,Seclogic,LOAN,LOAN
user1166,123##@dfeEfc1210,firstname1166,lastname1166,"CN=Users,DC=farmpreneurs,DC=in",firstname1166.lastname1166@gmail.com,streetaddress1166,city1166,201166,state1166,country1166,800001166,jobtitle1166,Seclogic,LOAN,LOAN
user1167,123##@dfeEfc1211,firstname1167,lastname1167,"CN=Users,DC=farmpreneurs,DC=in",firstname1167.lastname1167@gmail.com,streetaddress1167,city1167,201167,state1167,country1167,800001167,jobtitle1167,Seclogic,LOAN,LOAN
user1168,123##@dfeEfc1212,firstname1168,lastname1168,"CN=Users,DC=farmpreneurs,DC=in",firstname1168.lastname1168@gmail.com,streetaddress1168,city1168,201168,state1168,country1168,800001168,jobtitle1168,Seclogic,LOAN,LOAN
user1169,123##@dfeEfc1213,firstname1169,lastname1169,"CN=Users,DC=farmpreneurs,DC=in",firstname1169.lastname1169@gmail.com,streetaddress1169,city1169,201169,state1169,country1169,800001169,jobtitle1169,Seclogic,LOAN,LOAN
user1170,123##@dfeEfc1214,firstname1170,lastname1170,"CN=Users,DC=farmpreneurs,DC=in",firstname1170.lastname1170@gmail.com,streetaddress1170,city1170,201170,state1170,country1170,800001170,jobtitle1170,Seclogic,LOAN,LOAN
user1171,123##@dfeEfc1215,firstname1171,lastname1171,"CN=Users,DC=farmpreneurs,DC=in",firstname1171.lastname1171@gmail.com,streetaddress1171,city1171,201171,state1171,country1171,800001171,jobtitle1171,Seclogic,LOAN,LOAN
user1172,123##@dfeEfc1216,firstname1172,lastname1172,"CN=Users,DC=farmpreneurs,DC=in",firstname1172.lastname1172@gmail.com,streetaddress1172,city1172,201172,state1172,country1172,800001172,jobtitle1172,Seclogic,LOAN,LOAN
user1173,123##@dfeEfc1217,firstname1173,lastname1173,"CN=Users,DC=farmpreneurs,DC=in",firstname1173.lastname1173@gmail.com,streetaddress1173,city1173,201173,state1173,country1173,800001173,jobtitle1173,Seclogic,LOAN,LOAN
user1174,123##@dfeEfc1218,firstname1174,lastname1174,"CN=Users,DC=farmpreneurs,DC=in",firstname1174.lastname1174@gmail.com,streetaddress1174,city1174,201174,state1174,country1174,800001174,jobtitle1174,Seclogic,LOAN,LOAN
user1175,123##@dfeEfc1219,firstname1175,lastname1175,"CN=Users,DC=farmpreneurs,DC=in",firstname1175.lastname1175@gmail.com,streetaddress1175,city1175,201175,state1175,country1175,800001175,jobtitle1175,Seclogic,LOAN,LOAN
user1176,123##@dfeEfc1220,firstname1176,lastname1176,"CN=Users,DC=farmpreneurs,DC=in",firstname1176.lastname1176@gmail.com,streetaddress1176,city1176,201176,state1176,country1176,800001176,jobtitle1176,Seclogic,LOAN,LOAN
user1177,123##@dfeEfc1221,firstname1177,lastname1177,"CN=Users,DC=farmpreneurs,DC=in",firstname1177.lastname1177@gmail.com,streetaddress1177,city1177,201177,state1177,country1177,800001177,jobtitle1177,Seclogic,LOAN,LOAN
user1178,123##@dfeEfc1222,firstname1178,lastname1178,"CN=Users,DC=farmpreneurs,DC=in",firstname1178.lastname1178@gmail.com,streetaddress1178,city1178,201178,state1178,country1178,800001178,jobtitle1178,Seclogic,LOAN,LOAN
user1179,123##@dfeEfc1223,firstname1179,lastname1179,"CN=Users,DC=farmpreneurs,DC=in",firstname1179.lastname1179@gmail.com,streetaddress1179,city1179,201179,state1179,country1179,800001179,jobtitle1179,Seclogic,LOAN,LOAN
user1180,123##@dfeEfc1224,firstname1180,lastname1180,"CN=Users,DC=farmpreneurs,DC=in",firstname1180.lastname1180@gmail.com,streetaddress1180,city1180,201180,state1180,country1180,800001180,jobtitle1180,Seclogic,LOAN,LOAN
user1181,123##@dfeEfc1225,firstname1181,lastname1181,"CN=Users,DC=farmpreneurs,DC=in",firstname1181.lastname1181@gmail.com,streetaddress1181,city1181,201181,state1181,country1181,800001181,jobtitle1181,Seclogic,LOAN,LOAN
user1182,123##@dfeEfc1226,firstname1182,lastname1182,"CN=Users,DC=farmpreneurs,DC=in",firstname1182.lastname1182@gmail.com,streetaddress1182,city1182,201182,state1182,country1182,800001182,jobtitle1182,Seclogic,LOAN,LOAN
user1183,123##@dfeEfc1227,firstname1183,lastname1183,"CN=Users,DC=farmpreneurs,DC=in",firstname1183.lastname1183@gmail.com,streetaddress1183,city1183,201183,state1183,country1183,800001183,jobtitle1183,Seclogic,LOAN,LOAN
user1184,123##@dfeEfc1228,firstname1184,lastname1184,"CN=Users,DC=farmpreneurs,DC=in",firstname1184.lastname1184@gmail.com,streetaddress1184,city1184,201184,state1184,country1184,800001184,jobtitle1184,Seclogic,LOAN,LOAN
user1185,123##@dfeEfc1229,firstname1185,lastname1185,"CN=Users,DC=farmpreneurs,DC=in",firstname1185.lastname1185@gmail.com,streetaddress1185,city1185,201185,state1185,country1185,800001185,jobtitle1185,Seclogic,LOAN,LOAN
user1186,123##@dfeEfc1230,firstname1186,lastname1186,"CN=Users,DC=farmpreneurs,DC=in",firstname1186.lastname1186@gmail.com,streetaddress1186,city1186,201186,state1186,country1186,800001186,jobtitle1186,Seclogic,LOAN,LOAN
user1187,123##@dfeEfc1231,firstname1187,lastname1187,"CN=Users,DC=farmpreneurs,DC=in",firstname1187.lastname1187@gmail.com,streetaddress1187,city1187,201187,state1187,country1187,800001187,jobtitle1187,Seclogic,LOAN,LOAN
user1188,123##@dfeEfc1232,firstname1188,lastname1188,"CN=Users,DC=farmpreneurs,DC=in",firstname1188.lastname1188@gmail.com,streetaddress1188,city1188,201188,state1188,country1188,800001188,jobtitle1188,Seclogic,LOAN,LOAN
user1189,123##@dfeEfc1233,firstname1189,lastname1189,"CN=Users,DC=farmpreneurs,DC=in",firstname1189.lastname1189@gmail.com,streetaddress1189,city1189,201189,state1189,country1189,800001189,jobtitle1189,Seclogic,LOAN,LOAN
user1190,123##@dfeEfc1234,firstname1190,lastname1190,"CN=Users,DC=farmpreneurs,DC=in",firstname1190.lastname1190@gmail.com,streetaddress1190,city1190,201190,state1190,country1190,800001190,jobtitle1190,Seclogic,LOAN,LOAN
user1191,123##@dfeEfc1235,firstname1191,lastname1191,"CN=Users,DC=farmpreneurs,DC=in",firstname1191.lastname1191@gmail.com,streetaddress1191,city1191,201191,state1191,country1191,800001191,jobtitle1191,Seclogic,LOAN,LOAN
user1192,123##@dfeEfc1236,firstname1192,lastname1192,"CN=Users,DC=farmpreneurs,DC=in",firstname1192.lastname1192@gmail.com,streetaddress1192,city1192,201192,state1192,country1192,800001192,jobtitle1192,Seclogic,LOAN,LOAN
user1193,123##@dfeEfc1237,firstname1193,lastname1193,"CN=Users,DC=farmpreneurs,DC=in",firstname1193.lastname1193@gmail.com,streetaddress1193,city1193,201193,state1193,country1193,800001193,jobtitle1193,Seclogic,LOAN,LOAN
user1194,123##@dfeEfc1238,firstname1194,lastname1194,"CN=Users,DC=farmpreneurs,DC=in",firstname1194.lastname1194@gmail.com,streetaddress1194,city1194,201194,state1194,country1194,800001194,jobtitle1194,Seclogic,LOAN,LOAN
user1195,123##@dfeEfc1239,firstname1195,lastname1195,"CN=Users,DC=farmpreneurs,DC=in",firstname1195.lastname1195@gmail.com,streetaddress1195,city1195,201195,state1195,country1195,800001195,jobtitle1195,Seclogic,LOAN,LOAN
user1196,123##@dfeEfc1240,firstname1196,lastname1196,"CN=Users,DC=farmpreneurs,DC=in",firstname1196.lastname1196@gmail.com,streetaddress1196,city1196,201196,state1196,country1196,800001196,jobtitle1196,Seclogic,LOAN,LOAN
user1197,123##@dfeEfc1241,firstname1197,lastname1197,"CN=Users,DC=farmpreneurs,DC=in",firstname1197.lastname1197@gmail.com,streetaddress1197,city1197,201197,state1197,country1197,800001197,jobtitle1197,Seclogic,LOAN,LOAN
user1198,123##@dfeEfc1242,firstname1198,lastname1198,"CN=Users,DC=farmpreneurs,DC=in",firstname1198.lastname1198@gmail.com,streetaddress1198,city1198,201198,state1198,country1198,800001198,jobtitle1198,Seclogic,LOAN,LOAN
user1199,123##@dfeEfc1243,firstname1199,lastname1199,"CN=Users,DC=farmpreneurs,DC=in",firstname1199.lastname1199@gmail.com,streetaddress1199,city1199,201199,state1199,country1199,800001199,jobtitle1199,Seclogic,LOAN,LOAN
